# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  10100000  15.078   0.1          14.504   0.1          14.198   0.1          13.944   0.1          0.016049  
  10101101  18.07    0.1          17.476   0.1          17.093   0.1          16.886   0.1          0.06      
  10102101  18.07    0.1          17.476   0.1          17.093   0.1          16.886   0.1          0.06      
  10103101  18.07    0.1          17.476   0.1          17.093   0.1          16.886   0.1          0.06      
  10104101  18.07    0.1          17.476   0.1          17.093   0.1          16.886   0.1          0.06      
  10101102  19.278   0.1          18.635   0.1          18.242   0.1          18.029   0.1          0.1       
  10102102  19.278   0.1          18.635   0.1          18.242   0.1          18.03    0.1          0.1       
  10103102  19.278   0.1          18.635   0.1          18.242   0.1          18.03    0.1          0.1       
  10104102  19.278   0.1          18.635   0.1          18.242   0.1          18.03    0.1          0.1       
  10101103  22.24    0.1          21.232   0.1          20.857   0.1          20.495   0.1          0.3       
  10102103  22.238   0.1          21.232   0.1          20.858   0.1          20.496   0.1          0.3       
  10103103  22.238   0.1          21.233   0.1          20.858   0.1          20.496   0.1          0.3       
  10104103  22.238   0.1          21.233   0.1          20.858   0.1          20.496   0.1          0.3       
  10101104  23.704   0.1          22.658   0.1          22.126   0.1          21.78    0.1          0.5       
  10102104  23.692   0.1          22.658   0.1          22.126   0.1          21.782   0.1          0.5       
  10103104  23.692   0.1          22.658   0.1          22.126   0.1          21.781   0.1          0.5       
  10104104  23.692   0.1          22.658   0.1          22.126   0.1          21.781   0.1          0.5       
  10101105  24.879   0.1          24.33    0.1          23.439   0.1          22.981   0.1          0.8       
  10102105  24.845   0.1          24.33    0.1          23.441   0.1          22.982   0.1          0.8       
  10103105  24.847   0.1          24.33    0.1          23.441   0.1          22.982   0.1          0.8       
  10104105  24.846   0.1          24.33    0.1          23.441   0.1          22.982   0.1          0.8       
  10101106  25.349   0.1          24.929   0.1          24.324   0.1          23.587   0.1          1.0       
  10102106  25.292   0.1          24.928   0.1          24.329   0.1          23.588   0.1          1.0       
  10103106  25.295   0.1          24.929   0.1          24.329   0.1          23.589   0.1          1.0       
  10104106  25.294   0.1          24.929   0.1          24.329   0.1          23.588   0.1          1.0       
  10101107  26.115   0.1          25.88    0.1          25.595   0.1          25.147   0.1          1.5       
  10102107  26.018   0.1          25.876   0.1          25.598   0.1          25.15    0.1          1.5       
  10103107  26.026   0.1          25.876   0.1          25.596   0.1          25.151   0.1          1.5       
  10104107  26.024   0.1          25.877   0.1          25.597   0.1          25.15    0.1          1.5       
  10101108  26.678   0.1          26.328   0.1          26.251   0.1          25.977   0.1          2.0       
  10102108  26.515   0.1          26.326   0.1          26.25    0.1          25.983   0.1          2.0       
  10103108  26.527   0.1          26.325   0.1          26.247   0.1          25.986   0.1          2.0       
  10104108  26.522   0.1          26.326   0.1          26.248   0.1          25.984   0.1          2.0       
  10300000  14.798   0.1          14.732   0.1          14.582   0.1          14.399   0.1          0.015948  
  10301101  17.694   0.1          17.65    0.1          17.497   0.1          17.35    0.1          0.06      
  10302101  17.694   0.1          17.65    0.1          17.497   0.1          17.349   0.1          0.06      
  10303101  17.694   0.1          17.65    0.1          17.497   0.1          17.349   0.1          0.06      
  10304101  17.694   0.1          17.65    0.1          17.497   0.1          17.349   0.1          0.06      
  10301102  18.794   0.1          18.759   0.1          18.633   0.1          18.465   0.1          0.1       
  10302102  18.794   0.1          18.759   0.1          18.633   0.1          18.465   0.1          0.1       
  10303102  18.794   0.1          18.759   0.1          18.633   0.1          18.465   0.1          0.1       
  10304102  18.794   0.1          18.759   0.1          18.633   0.1          18.465   0.1          0.1       
  10301103  21.21    0.1          21.057   0.1          21.017   0.1          20.895   0.1          0.3       
  10302103  21.211   0.1          21.057   0.1          21.018   0.1          20.895   0.1          0.3       
  10303103  21.211   0.1          21.057   0.1          21.018   0.1          20.895   0.1          0.3       
  10304103  21.211   0.1          21.057   0.1          21.018   0.1          20.895   0.1          0.3       
  10301104  22.216   0.1          22.066   0.1          22.07    0.1          21.991   0.1          0.5       
  10302104  22.218   0.1          22.065   0.1          22.072   0.1          21.991   0.1          0.5       
  10303104  22.218   0.1          22.065   0.1          22.071   0.1          21.991   0.1          0.5       
  10304104  22.218   0.1          22.065   0.1          22.071   0.1          21.991   0.1          0.5       
  10301105  22.932   0.1          23.114   0.1          22.886   0.1          22.915   0.1          0.8       
  10302105  22.935   0.1          23.112   0.1          22.888   0.1          22.91    0.1          0.8       
  10303105  22.935   0.1          23.111   0.1          22.887   0.1          22.91    0.1          0.8       
  10304105  22.935   0.1          23.112   0.1          22.887   0.1          22.91    0.1          0.8       
  10301106  23.212   0.1          23.438   0.1          23.411   0.1          23.247   0.1          1.0       
  10302106  23.214   0.1          23.435   0.1          23.411   0.1          23.24    0.1          1.0       
  10303106  23.214   0.1          23.435   0.1          23.41    0.1          23.24    0.1          1.0       
  10304106  23.214   0.1          23.435   0.1          23.41    0.1          23.24    0.1          1.0       
  10301107  23.673   0.1          23.879   0.1          24.022   0.1          24.082   0.1          1.5       
  10302107  23.673   0.1          23.872   0.1          24.024   0.1          24.065   0.1          1.5       
  10303107  23.674   0.1          23.872   0.1          24.022   0.1          24.065   0.1          1.5       
  10304107  23.674   0.1          23.872   0.1          24.022   0.1          24.065   0.1          1.5       
  10301108  23.926   0.1          24.107   0.1          24.263   0.1          24.408   0.1          2.0       
  10302108  23.929   0.1          24.101   0.1          24.264   0.1          24.388   0.1          2.0       
  10303108  23.929   0.1          24.101   0.1          24.261   0.1          24.388   0.1          2.0       
  10304108  23.929   0.1          24.101   0.1          24.261   0.1          24.388   0.1          2.0       
  11400000  14.567   0.1          14.081   0.1          13.821   0.1          13.642   0.1          0.01842   
  11401101  17.257   0.1          16.73    0.1          16.427   0.1          16.266   0.1          0.06      
  11402101  17.257   0.1          16.73    0.1          16.427   0.1          16.266   0.1          0.06      
  11403101  17.257   0.1          16.73    0.1          16.427   0.1          16.266   0.1          0.06      
  11404101  17.257   0.1          16.73    0.1          16.427   0.1          16.266   0.1          0.06      
  11401102  18.46    0.1          17.873   0.1          17.569   0.1          17.39    0.1          0.1       
  11402102  18.46    0.1          17.873   0.1          17.569   0.1          17.39    0.1          0.1       
  11403102  18.46    0.1          17.873   0.1          17.569   0.1          17.39    0.1          0.1       
  11404102  18.46    0.1          17.873   0.1          17.569   0.1          17.39    0.1          0.1       
  11401103  21.374   0.1          20.428   0.1          20.107   0.1          19.827   0.1          0.3       
